codigo_ibge,microrregiao,atividade,descricao,grupo_vab,variavel_sidra,ano,vab_micro_mil_reais,vab_sc_mil_reais,vab_brasil_mil_reais,peso_micro_brasil,peso_micro_sc,peso_sc_brasil,peso_micro_brasil_vab,peso_micro_sc_vab,fator_setorial_estimado,natureza,confianca_quantitativa,fontes_contexto,justificativa,urls_contexto,data_cenario
42006,Canoinhas,8591,Educação pública,administracao_publica,525,2015,970685.0,28534686.0,885587000.0,0.0009930063885849475,0.03081840636507364,0.03222121146764802,0.0010960921964753322,0.03401772144960698,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,Educação pública: perfil difuso com polos de ensino presumidos.,https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42006,Canoinhas,8592,Educação privada,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.00034307750056876646,0.009022331026621191,0.038025372773010185,0.0007979117694526113,0.020983667446936256,0.8,estimativa_julgamental,baixa,HIPOTESE,Educação privada: centros regionais presumidos.,,2026-09-18
42006,Canoinhas,8691,Saúde pública,administracao_publica,525,2015,970685.0,28534686.0,885587000.0,0.0009125066570741057,0.02832006046669958,0.03222121146764802,0.0010960921964753322,0.03401772144960698,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,"Saúde pública: rede regional presumida, sem contagem de leitos.",https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42006,Canoinhas,8692,Saúde privada,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.00036155046263267596,0.009508137232235073,0.038025372773010185,0.0007979117694526113,0.020983667446936256,0.8,estimativa_julgamental,baixa,HIPOTESE,Saúde privada: centralidade regional presumida.,,2026-09-18
42006,Canoinhas,9080,"Atividades artísticas, criativas e de espetáculos",servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0003395261139791212,0.00892893584517629,0.038025372773010185,0.0007979117694526113,0.020983667446936256,0.8,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Cultura e lazer: turismo e centralidade presumidos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42006,Canoinhas,9480,Organizações associativas e outros serviços pessoais,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0006369128717993177,0.016749681208947636,0.038025372773010185,0.0007979117694526113,0.020983667446936256,1.0,estimativa_julgamental,baixa,HIPOTESE,Serviços pessoais e associações: demanda urbana presumida.,,2026-09-18
42006,Canoinhas,9700,Serviços domésticos,servicos,6575,2015,2274256.0,108382198.0,2850260000.0,0.0005788478485585548,0.015222673871310786,0.038025372773010185,0.0007979117694526113,0.020983667446936256,1.0,estimativa_julgamental,baixa,HIPOTESE,"Serviços domésticos: demanda residencial presumida, não emprego observado.",,2026-09-18
42007,São Bento do Sul,0191,"Agricultura, inclusive o apoio à agricultura e a pós-colheita",agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.0004441372886826935,0.009211896404163348,0.04821344804550388,0.0006294199647059278,0.013054862072934197,1.0,estimativa_julgamental,baixa,ITUPORANGA;VAB;HIPOTESE,Reforço agrícola rural; escolha dos multiplicadores é hipótese.,https://cimamavi.sc.gov.br/municipios-associados/perfil/ituporanga ; https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42007,São Bento do Sul,0192,"Pecuária, inclusive o apoio à pecuária",agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.00013282717669360738,0.002754981899826891,0.04821344804550388,0.0006294199647059278,0.013054862072934197,0.5,estimativa_julgamental,baixa,ITAPIRANGA;FIESC_OESTE,Maior concentração pecuária no Oeste; magnitudes estimadas.,https://servicos.itapiranga.sc.gov.br/pagina-4919/ ; https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos,2026-09-18
42007,São Bento do Sul,0280,Produção florestal; pesca e aquicultura,agropecuaria,513,2015,162999.0,12485693.0,258967000.0,0.0009154999778915785,0.01898847759296388,0.04821344804550388,0.0006294199647059278,0.013054862072934197,3.0,estimativa_julgamental,baixa,FIESC_MADEIRA;HIPOTESE,Combinação estimada de florestas interiores e pesca costeira.,https://fiesc.com.br/imprensa/portas-abertas-para-o-futuro,2026-09-18
42007,São Bento do Sul,0580,Extração de carvão mineral e de minerais não metálicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00031198996100748164,0.006009073277417914,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,FIESC_HISTORIA;TIJUCAS,Carvão no Sul e minerais para construção; distribuição estimada.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria ; https://cincatarina.sc.gov.br/noticias.aspx?id=3670&s=43,2026-09-18
42007,São Bento do Sul,0680,"Extração de petróleo e gás, inclusive as atividades de apoio",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0001448508184638648,0.0027898948403101034,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.1,estimativa_julgamental,muito_baixa,HIPOTESE,Localização hipotética de apoio costeiro; não comprova extração local ou offshore.,,2026-09-18
42007,São Bento do Sul,0791,"Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.001268332199570954,0.024428674251950493,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,muito_baixa,HIPOTESE,Sem evidência de polo de extração de ferro; prior quase VAB e confiança muito baixa.,,2026-09-18
42007,São Bento do Sul,0792,"Extração de minerais metálicos não ferrosos, inclusive beneficiamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0012842621485905413,0.024735492556793116,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,muito_baixa,HIPOTESE,Sem dados de extração metálica; pequenas diferenças apenas como hipótese.,,2026-09-18
42007,São Bento do Sul,1091,"Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00029223627477946223,0.005628607996868572,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.4,estimativa_julgamental,baixa,FIESC_OESTE;ITAPIRANGA;HIPOTESE,Carnes e laticínios no Oeste; pesca incorporada de modo aproximado.,https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos ; https://servicos.itapiranga.sc.gov.br/pagina-4919/,2026-09-18
42007,São Bento do Sul,1092,Fabricação e refino de açúcar,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0009834060609124693,0.018940862912375005,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.5,estimativa_julgamental,muito_baixa,HIPOTESE,Açúcar: produção dispersa presumida; nenhuma usina identificada por esta pesquisa.,,2026-09-18
42007,São Bento do Sul,1093,Outros produtos alimentares,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0008779590250329269,0.016909903443549368,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,FIESC_OESTE;HIPOTESE,Alimentos diversos: extensão qualitativa da agroindústria.,https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos,2026-09-18
42007,São Bento do Sul,1100,Fabricação de bebidas,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0005865739504896051,0.011297689963274233,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.8,estimativa_julgamental,baixa,HIPOTESE,Bebidas: hipótese de polos urbanos e produção regional.,,2026-09-18
42007,São Bento do Sul,1200,Fabricação de produtos do fumo,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0006297249748302211,0.012128798972106052,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,HIPOTESE,Beneficiamento de fumo presumido próximo a áreas rurais; cultivo não equivale a fabricação.,,2026-09-18
42007,São Bento do Sul,1300,Fabricação de produtos têxteis,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00023306471065392533,0.0044889358624781404,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.4,estimativa_julgamental,baixa,FIESC_HISTORIA,Têxteis no Vale; intensidade relativa estimada.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,1400,Confecção de artefatos do vestuário e acessórios,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0004921639678615442,0.009479309327244197,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.7,estimativa_julgamental,baixa,FIESC_HISTORIA;HIPOTESE,Vestuário no Vale e extensões presumidas ao Sul.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,1500,Fabricação de calçados e de artefatos de couro,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00027127666105011903,0.005224915985884355,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.2,estimativa_julgamental,baixa,FIESC_CALCADOS;HIPOTESE,São João Batista ancora o fator de Tijucas; demais polos são hipóteses.,https://fiesc.com.br/sites/default/files/2018-04/IC_FIESC15_REVISAO_FINAL_0.pdf,2026-09-18
42007,São Bento do Sul,1600,Fabricação de produtos da madeira,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.004756263657983132,0.09160787339197442,0.051919813023405675,0.0013154911280019504,0.025336976956783504,5.0,estimativa_julgamental,baixa,FIESC_MADEIRA;FIESC_OESTE,Distribuição estimada da base madeireira.,https://fiesc.com.br/imprensa/portas-abertas-para-o-futuro ; https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos,2026-09-18
42007,São Bento do Sul,1700,"Fabricação de celulose, papel e produtos de papel",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0024205465408517752,0.04662086398039574,0.051919813023405675,0.0013154911280019504,0.025336976956783504,2.0,estimativa_julgamental,baixa,FIESC_MADEIRA;HIPOTESE,Papel e celulose próximos da base florestal; fatores inferidos.,https://fiesc.com.br/imprensa/portas-abertas-para-o-futuro,2026-09-18
42007,São Bento do Sul,1800,Impressão e reprodução de gravações,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0008354065308940723,0.016090322407699493,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,HIPOTESE,Impressão: demanda urbana e empresarial presumida.,,2026-09-18
42007,São Bento do Sul,1991,Refino de petróleo e coquerias,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0002323718984866306,0.004475591974529576,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.2,estimativa_julgamental,muito_baixa,HIPOTESE,Hipótese de coquerias no Sul; terminais de petróleo não tratados como refinarias.,,2026-09-18
42007,São Bento do Sul,1992,Fabricação de biocombustíveis,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0005774065764230669,0.011121122030288698,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.4,estimativa_julgamental,muito_baixa,HIPOTESE,Biocombustíveis: proximidade presumida de insumos agropecuários; baixa confiança.,,2026-09-18
42007,São Bento do Sul,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0003669181489586473,0.0070670159923965645,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.5,estimativa_julgamental,baixa,HIPOTESE,Química básica: proximidade industrial presumida.,,2026-09-18
42007,São Bento do Sul,2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0005131219917500526,0.009882970717146746,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.7,estimativa_julgamental,baixa,HIPOTESE,Tintas e químicos: hipótese de integração com manufaturas.,,2026-09-18
42007,São Bento do Sul,2093,"Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0008408404698182546,0.01619498262521092,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,HIPOTESE,Limpeza e cosméticos: mercados urbanos presumidos.,,2026-09-18
42007,São Bento do Sul,2100,Fabricação de produtos farmoquímicos e farmacêuticos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00043069057826435774,0.008295302952462493,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.5,estimativa_julgamental,baixa,HIPOTESE,Fármacos: hipótese de infraestrutura técnica e urbana; não inventário de fábricas.,,2026-09-18
42007,São Bento do Sul,2200,Fabricação de produtos de borracha e de material plástico,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0003613023891400444,0.006958853819006777,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.6,estimativa_julgamental,baixa,FIESC_HISTORIA;HIPOTESE,"Plásticos dispersos, com reforço industrial estimado.",https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,2300,Fabricação de produtos de minerais não metálicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0003201947627281614,0.006167101614634402,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,FIESC_HISTORIA;TIJUCAS,Cerâmica Sul e Tijucas; demais minerais agregados por hipótese.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria ; https://cincatarina.sc.gov.br/noticias.aspx?id=3670&s=43,2026-09-18
42007,São Bento do Sul,2491,"Produção de ferro gusa/ferroligas, siderurgia e tubos de aço sem costura",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00018584699734607414,0.0035795005128830782,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,HIPOTESE,Siderurgia presumida nos polos metalúrgicos; peso não observado.,,2026-09-18
42007,São Bento do Sul,2492,Metalurgia de metais não ferosos e a fundição de metais,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00012904491355872547,0.0024854656834097507,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,FIESC_HISTORIA;HIPOTESE,Fundição e metais: extensão estimada do polo metalmecânico.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,2500,"Fabricação de produtos de metal, exceto máquinas e equipamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00042993033447340494,0.008280660299750896,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.7,estimativa_julgamental,baixa,FIESC_HISTORIA;HIPOTESE,Produtos de metal: polos industriais e fornecedores presumidos.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,2600,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00015248034647571788,0.00293684313552861,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,ACATE;HIPOTESE,Eletrônica aproximada pelos polos tecnológicos; software não é fabricação.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42007,São Bento do Sul,2700,Fabricação de máquinas e equipamentos elétricos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00010943013813785706,0.0021076758902911588,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,FIESC_HISTORIA;HIPOTESE,Equipamentos elétricos no Norte; intensidades inferidas.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria,2026-09-18
42007,São Bento do Sul,2800,Fabricação de máquinas e equipamentos mecânicos,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00023938013077756394,0.004610573822167856,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.5,estimativa_julgamental,baixa,FIESC_HISTORIA;FIESC_OESTE,Máquinas: reforço estimado de polos industriais.,https://fiesc.com.br/pt-br/imprensa/superar-desafios-e-historia-da-industria ; https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos,2026-09-18
42007,São Bento do Sul,2991,"Fabricação de automóveis, caminhões e ônibus, exceto peças",industria,517,2015,1527005.0,60267845.0,1160787000.0,1.3408444460926548e-05,0.00025825294199118096,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.05,estimativa_julgamental,baixa,BMW;HIPOTESE,Araquari confirmado antes de 2015; outras produções agregadas são hipóteses.,https://www.press.bmwgroup.com/portugal/article/detail/T0194787PT/bmw-group-assembles-first-car-in-brazil?language=pt,2026-09-18
42007,São Bento do Sul,2992,Fabricação de peças e acessórios para veículos automotores,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00012904491355872547,0.0024854656834097507,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.3,estimativa_julgamental,baixa,BMW;HIPOTESE,Autopeças: proximidade presumida de montagem e metalmecânica.,https://www.press.bmwgroup.com/portugal/article/detail/T0194787PT/bmw-group-assembles-first-car-in-brazil?language=pt,2026-09-18
42007,São Bento do Sul,3000,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.00012878323627240056,0.0024804256558925686,0.051919813023405675,0.0013154911280019504,0.025336976956783504,0.2,estimativa_julgamental,baixa,FIESC_PORTOS;HIPOTESE,Transporte não automotivo: hipótese de produção naval costeira.,https://fiesc.com.br/pt-br/imprensa/podio-da-industria-os-setores-que-mais-se-destacaram-em-sc,2026-09-18
42007,São Bento do Sul,3180,Fabricação de móveis e de produtos de indústrias diversas,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.01416189778910449,0.27276480719836654,0.051919813023405675,0.0013154911280019504,0.025336976956783504,15.0,estimativa_julgamental,baixa,FIESC_MADEIRA;FIESC_OESTE,Móveis com polo em São Bento; outras indústrias agregadas ao mesmo perfil.,https://fiesc.com.br/imprensa/portas-abertas-para-o-futuro ; https://fiesc.com.br/imprensa/muito-mais-do-que-aves-e-suinos,2026-09-18
42007,São Bento do Sul,3300,"Manutenção, reparação e instalação de máquinas e equipamentos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0007802876382261193,0.015028706630248499,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,HIPOTESE,Manutenção segue demanda industrial e logística presumida.,,2026-09-18
42007,São Bento do Sul,3500,"Energia elétrica, gás natural e outras utilidades",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0008819277111009485,0.016986342202414552,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,WIKI_ENERGIA;HIPOTESE,"Geração e utilidades: reforço de Tubarão; hidroeletricidade e redes aproximadas. Fator de produção, não de carbono.",https://pt.wikipedia.org/wiki/Complexo_Termoel%C3%A9trico_Jorge_Lacerda,2026-09-18
42007,São Bento do Sul,3680,"Água, esgoto e gestão de resíduos",industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0010608918191014067,0.02043327503169459,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,HIPOTESE,Saneamento: demanda urbana presumida.,,2026-09-18
42007,São Bento do Sul,4180,Construção,industria,517,2015,1527005.0,60267845.0,1160787000.0,0.0009960392038669142,0.019184183182976707,0.051919813023405675,0.0013154911280019504,0.025336976956783504,1.0,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Construção: reforço presumido do litoral urbano.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42007,São Bento do Sul,4580,Comércio por atacado e varejo,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00037647441138278956,0.009900610669358255,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,HIPOTESE,Comércio: centralidade regional e logística presumidas.,,2026-09-18
42007,São Bento do Sul,4900,Transporte terrestre,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.0003293551811458103,0.008661458313949297,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,FIESC_PORTOS;HIPOTESE,Transporte terrestre: conexão presumida de polos produtivos e portos.,https://fiesc.com.br/pt-br/imprensa/podio-da-industria-os-setores-que-mais-se-destacaram-em-sc,2026-09-18
42007,São Bento do Sul,5000,Transporte aquaviário,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,7.041565474568294e-06,0.00018518070859166664,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.05,estimativa_julgamental,baixa,FIESC_PORTOS,Concentração portuária; sede de transportadora e movimentação não são equivalentes.,https://fiesc.com.br/pt-br/imprensa/podio-da-industria-os-setores-que-mais-se-destacaram-em-sc,2026-09-18
42007,São Bento do Sul,5100,Transporte aéreo,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,6.00938373817543e-06,0.00015803615585961584,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.05,estimativa_julgamental,baixa,HIPOTESE,"Transporte aéreo: aproximação por aeroportos, não por sede de companhia.",,2026-09-18
42007,São Bento do Sul,5280,"Armazenamento, atividades auxiliares dos transportes e correio",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,4.896535386889294e-05,0.0012877021393370212,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.3,estimativa_julgamental,baixa,FIESC_PORTOS;HIPOTESE,Armazenamento e apoio: concentração logística estimada.,https://fiesc.com.br/pt-br/imprensa/podio-da-industria-os-setores-que-mais-se-destacaram-em-sc,2026-09-18
42007,São Bento do Sul,5500,Alojamento,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00015513607623648994,0.004079804218161487,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.7,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Alojamento: litoral e turismo serrano/rural presumidos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42007,São Bento do Sul,5600,Alimentação,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00032786895055292493,0.008622373079946271,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Alimentação acompanha turismo e mercados urbanos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42007,São Bento do Sul,5800,Edição e edição integrada à impressão,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00022694205535823427,0.005968174374330242,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.8,estimativa_julgamental,baixa,HIPOTESE,Edição: concentração urbana presumida.,,2026-09-18
42007,São Bento do Sul,5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00012116252032933886,0.0031863598301221157,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.5,estimativa_julgamental,baixa,HIPOTESE,Mídia: centralidade da capital e polos regionais presumida.,,2026-09-18
42007,São Bento do Sul,6100,Telecomunicações,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00030517382995439736,0.008025531577983766,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,ACATE;HIPOTESE,Telecom: perfil urbano inferido; polos de TI são apenas contexto.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42007,São Bento do Sul,6280,Desenvolvimento de sistemas e outros serviços de informação,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,7.918675015023269e-05,0.0020824713704434266,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.5,estimativa_julgamental,baixa,ACATE,Software e informação: polos documentados; multiplicadores julgamentais.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42007,São Bento do Sul,6480,"Intermediação financeira, seguros e previdência complementar",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00021406585746503478,0.005629553160277639,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.8,estimativa_julgamental,baixa,HIPOTESE,Finanças: sedes e mercados urbanos presumidos.,,2026-09-18
42007,São Bento do Sul,6800,Atividades imobiliárias,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.0003011209881084379,0.007918949010860687,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Imobiliário: reforço litorâneo presumido; inclui aluguéis imputados.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42007,São Bento do Sul,6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas ",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00016862718577555582,0.004434596520122605,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.7,estimativa_julgamental,baixa,HIPOTESE,Serviços empresariais: sedes e centralidade presumidas.,,2026-09-18
42007,São Bento do Sul,7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00016449232539385238,0.0043258570106801545,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.7,estimativa_julgamental,baixa,ACATE;HIPOTESE,Engenharia e P&D: integração presumida com tecnologia e indústria.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42007,São Bento do Sul,7380,"Outras atividades profissionais, científicas e técnicas",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.0002913391476650002,0.007661703920803852,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,HIPOTESE,Outros serviços técnicos: concentração urbana moderada.,,2026-09-18
42007,São Bento do Sul,7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00029729054758149455,0.007818215204783126,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,HIPOTESE,Aluguéis de equipamentos: demanda empresarial presumida.,,2026-09-18
42007,São Bento do Sul,7880,Outras atividades administrativas e serviços complementares,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.0003092558921612606,0.008132882588879328,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,HIPOTESE,Serviços administrativos: mercados urbanos presumidos.,,2026-09-18
42007,São Bento do Sul,8000,"Atividades de vigilância, segurança e investigação",servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00032043152073435964,0.008426781839777174,0.038025372773010185,0.000500111919614351,0.013152058421992881,1.0,estimativa_julgamental,baixa,HIPOTESE,Segurança: demanda industrial e urbana presumida.,,2026-09-18
42007,São Bento do Sul,8400,"Administração pública, defesa e seguridade social",administracao_publica,525,2015,565703.0,28534686.0,885587000.0,0.0004892380835887495,0.015183727156875316,0.03222121146764802,0.0006387887356070042,0.019825099880194933,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,Administração: reforço da capital; não mede empregos públicos municipais.,https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42007,São Bento do Sul,8591,Educação pública,administracao_publica,525,2015,565703.0,28534686.0,885587000.0,0.0005787116243082674,0.017960579318668006,0.03222121146764802,0.0006387887356070042,0.019825099880194933,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,Educação pública: perfil difuso com polos de ensino presumidos.,https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42007,São Bento do Sul,8592,Educação privada,servicos,6575,2015,1425449.0,108382198.0,2850260000.0,0.00021503273163102466,0.0056549802395008085,0.038025372773010185,0.000500111919614351,0.013152058421992881,0.8,estimativa_julgamental,baixa,HIPOTESE,Educação privada: centros regionais presumidos.,,2026-09-18
